Geography	Medium	City	Name	Website	Twitter_Name	Facebook	Instagram	Youtube	Address	Editor	Phone	source	collection_date
al	Newspaper	La Fayette, AL	LaFayette Sun	http://www.thelafayettesun.com	https://twitter.com/lsunnews	https://www.facebook.com/pages/The-LaFayette-Sun-Newspaper/116010268416021			PO Box 378 La Fayette, AL 36862-0378	Mike Wilcox	334-864-8885	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Lanett, AL	Valley Times-News	http://www.valleytimes-news.com					PO Box 850 Lanett, AL 36863-0850	Cy Wood	334-644-8100	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Livingston, AL	Sumter Co. Record-Journal	http://www.recordjournal.net		https://www.facebook.com/recordjournalnewspaper		https://www.youtube.com/user/screcordjournal	PO Box B Livingston, AL 35470-0017	Kasey DeCastra	205-652-6100	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Luverne, AL	Luverne Journal	http://www.greenvilleadvocate.com/category/luverne	https://twitter.com/Luverne_Journal	https://www.facebook.com/LuverneJournal	https://www.instagram.com/greenvillenewspapers/	https://www.youtube.com/channel/UCorshkhu8upUY3NXgQdWRqA	PO Box 152 Luverne, AL 36049-0152	Andy Brown	334-335-3541	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Madison, AL	Madison Record	http://www.madisoncountyrecord.com	https://twitter.com/madisonrecord	https://www.facebook.com/pages/The-Madison-Record/111490242234428			14 Main St Ste C Madison, AL 35758-2084	Alan Brown	256-772-6677	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Mobile, AL	Lagniappe	http://www.lagniappemobile.com	https://twitter.com/LagniappeMobile	https://www.facebook.com/lagniappemobile	https://www.instagram.com/lagniappemobile/	http://www.youtube.com/user/lagniappe72402	PO Box 3003 Mobile, AL 36652-3003	Rob Holbert	251-450-4466	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Mobile, AL	Press-Register	http://www.al.com/mobile	https://twitter.com/alcommobile	https://www.facebook.com/PressRegisterConnect	https://www.instagram.com/aldotcompix/		401 N Water St Mobile, AL 36602-4015	Izzy Gould	251-219-5400	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Monroeville, AL	Monroe Journal	http://www.monroejournal.com	https://twitter.com/monroe360	https://www.facebook.com/pages/Monroe-JournalMonroe360com/69530007402			PO Box 826 Monroeville, AL 36461-0826	Mike Qualls	251-575-3282	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Montgomery, AL	Montgomery Advertiser	http://www.montgomeryadvertiser.com	https://twitter.com/mgmadvertiser	https://www.facebook.com/montgomeryadvertiser	https://www.instagram.com/mgmadvertiser/		425 Molton St Montgomery, AL 36104-3523	L. Taylor Manning	334-262-1611	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Moulton, AL	Moulton Advertiser	http://www.moultonadvertiser.com	https://twitter.com/MoultonAdv	https://www.facebook.com/moultonadvertiser			659 Main St Moulton, AL 35650-1512	Ginger Grantham	256-974-1114	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Oneonta, AL	Blount Countian	http://www.blountcountian.com		https://www.facebook.com/pages/The-Blount-Countian/131695643542580			PO Box 310 Oneonta, AL 35121-0023	Rob Rice	205-625-3231	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Opelika, AL	Opelika-Auburn News	http://www.oanow.com	https://twitter.com/oanow	https://www.facebook.com/oanow	https://www.instagram.com/oanow/	https://www.youtube.com/channel/UCm8BFuyDeGQ7Mi80hNKe7ZA	PO Box 2208 Opelika, AL 36803-2208	Bill Kimber	334-749-6271	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Opp, AL	Opp News	http://www.oppnewsonline.com		https://www.facebook.com/pages/The-Opp-News/199982373361642			506 S Commerce St Opp, AL 36340-2421	Jay Felsberg	334-493-3595	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Pell City, AL	St. Clair News-Aegis	http://www.newsaegis.com	https://twitter.com/SCNewsAegis	https://www.facebook.com/pages/St-Clair-News-Aegis/289445752292			1820 2nd Ave N Pell City, AL 35125-1616	Jeff Thompson	205-884-2310	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Pell City, AL	St. Clair Times	http://www.annistonstar.com/the_st_clair_times		https://www.facebook.com/pages/St-Clair-Times/166861103332609			1911 Martin St S Pell City, AL 35128-2388	Ben Cunningham	205-884-3400	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Piedmont, AL	Piedmont Journal	http://www.annistonstar.com/piedmont_journal					4305 McClellan Blvd Piedmont, AL 36206-2812	Ben Cunningham	256-236-1551	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Prattville, AL	Prattville Progress	http://www.montgomeryadvertiser.com/news/prattville		https://www.facebook.com/PrattvilleProgress			425 Molton St Prattville, AL 36104-3523	L. Taylor Manning	334-262-1611	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Roanoke, AL	Randolph Leader	http://www.therandolphleader.com	https://twitter.com/randolphleader	https://www.facebook.com/therandolphleader		http://www.youtube.com/user/therandolphleader	PO Box 1267 Roanoke, AL 36274-1267	John W. Stevenson	334-863-2819	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Robertsdale, AL	Robertsdale Independent	http://www.gulfcoastnewstoday.com/the_independent		https://www.facebook.com/GulfCoastMedia/			901 N McKenzie St Robertsdale, AL 36535-3546	John Underwood	251-943-2151	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Russellville, AL	Franklin County Times	http://www.franklincountytimes.com	https://twitter.com/franklincotimes	https://www.facebook.com/pages/The-Franklin-County-Times/88679907892			PO Box 1088 Russellville, AL 35653-1088	Alison James	256-332-1881	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Scottsboro, AL	Daily Sentinel	http://thedailysentinel.com	https://twitter.com/dailysentineljc	https://www.facebook.com/pages/The-Daily-Sentinel/189413290563			PO Box 220 Scottsboro, AL 35768-0220	DeWayne Patterson	256-259-1020	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Scottsboro, AL	Scottsboro Clarion	http://www.theclarion.org	https://twitter.com/theclarionpaper	https://www.facebook.com/theclarionnewspaper			2819 Veterans Dr Scottsboro, AL 35769-4225	Mazie Aldrich	256-259-2455	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Selma, AL	Selma Times-Journal	http://www.selmatimesjournal.com	https://twitter.com/SelmaTimes	https://www.facebook.com/SelmaTimesJournal			1018 Water Ave Selma, AL 36701-4617	Justin Averette	334-875-2110	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Sulligent, AL	Lamar Leader	http://www.lamarleader.com		https://www.facebook.com/lamar.leader			PO Box 925 Sulligent, AL 35586-0925	Keith Bryson	205-698-8148	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Talladega, AL	Daily Home	http://www.annistonstar.com/the_daily_home	https://twitter.com/dailyhome	https://www.facebook.com/pages/Daily-Home-Newspaper/123994364892			PO Box 977 Talladega, AL 35161-0977	Ben Cunningham	256-362-1000	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Tallassee, AL	Tallassee Tribune	http://tallasseetribune.com	https://twitter.com/TallasseeTrib	https://www.facebook.com/pages/The-Tallassee-Tribune/247004912816			301 Gilmer Ave Tallassee, AL 36078-1211	William Carroll	334-283-6568	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Thomasville, AL	Thomasville Times	http://www.thethomasvilletimes.com	https://twitter.com/tvilletimes	https://www.facebook.com/thomasvilletimes		http://www.youtube.com/user/tvilletimes	PO Box 367 Thomasville, AL 36784-0367	Mark Lastinger	334-636-2214	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Troy, AL	Troy Messenger	http://www.troymessenger.com	https://twitter.com/troymessenger	https://www.facebook.com/pages/Troy-Messenger/49304321607		http://www.youtube.com/user/troymessenger	PO Box 727 Troy, AL 36081-0727	Stacy Graning	334-566-4270	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Trussville, AL	Trussville News	http://www.thetrussvillenews.com		https://www.facebook.com/pages/The-Trussville-News/133375750041404			PO Box 1217 Trussville, AL 35173-6101	Susan Rochester	205-447-3647	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Tuscaloosa, AL	Tuscaloosa News	http://www.tuscaloosanews.com	https://twitter.com/tuscaloosanews	https://www.facebook.com/tuscnews	https://www.instagram.com/tuscaloosanews/	http://www.youtube.com/user/Tuscaloosa	PO Box 20587 Tuscaloosa, AL 35402-0587	Michael James	205-345-0505	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Tuskegee, AL	Tuskegee News	http://www.thetuskegeenews.com	https://twitter.com/tuskegeenews	https://www.facebook.com/pages/The-Tuskegee-News/288542497462			103 S Main St Tuskegee, AL 36083-1801	Guy Rhodes	334-727-3020	usnpl.com	2023-05-17 15:42:39.278164
al	Newspaper	Wetumpka, AL	Wetumpka Herald	http://thewetumpkaherald.com	https://twitter.com/WetumpkaHerald	https://www.facebook.com/pages/The-Wetumpka-Herald/363087648683		http://www.youtube.com/user/wetumpkaherald	PO Box 99 Wetumpka, AL 36092-0002	William Carroll	334-567-7811	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Amity, AR	Standard	http://thesouthernstandard.com		https://www.facebook.com/pages/The-Standard/132543323449071			PO Box 171 Amity, AR 71921-0171	Joe May	870-342-5007	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Arkadelphia, AR	Daily Siftings Herald	http://www.siftingsherald.com	https://twitter.com/SiftingsHerald	https://www.facebook.com/siftingsherald		https://www.youtube.com/user/DailySiftingsHerald	205 S 26th St Arkadelphia, AR 71923-5423	James Leigh	870-246-5525	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Atkins, AR	Atkins Chronicle	http://www.atkinschronicle.com		https://www.facebook.com/pages/Atkins-Chronicle/246151175403655			204 Avenue 1 NE Atkins, AR 72823-4233	Van A. Tyson	479-641-7161	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Batesville, AR	Arkansas Weekly	http://www.arkansasweekly.com	https://twitter.com/arkansasweekly	https://www.facebook.com/pages/Arkansas-Weekly/381006746592			920 Harrison St Batesville, AR 72501-6949	Rob Grace	870-793-4196	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Batesville, AR	Batesville Guard	http://guardonline.com	https://twitter.com/guardonline	https://www.facebook.com/guardonline		http://www.youtube.com/user/GuardOnline	258 W Main St Batesville, AR 72501-6711	Andrea Bruner	870-793-2383	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Bearden, AR	El Tiempo Hispano	http://www.eltiempohispano.com		https://www.facebook.com/tiempohispano			123 Rosemary Ct Bearden, AR 19701-6015	Gabriel Pilonieta-Blanco	302-588-9584	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Beebe, AR	Beebe News	http://beebenews.com		https://www.facebook.com/BeebeNews			PO Box 910 Beebe, AR 72012-0910	Lee McLane	501-882-5414	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Bella Vista, AR	Weekly Vista	http://bvwv.nwaonline.com	https://twitter.com/nwademgaz	https://www.facebook.com/pages/The-Weekly-Vista/179367945603816			313 Town Ctr W Bella Vista, AR 72714-2442	Tom Throne	479-855-3724	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Benton, AR	Saline Courier	http://www.bentoncourier.com	https://twitter.com/SalineCourier	https://www.facebook.com/pages/Saline-Courier/102033473236661	https://www.instagram.com/salinecourier/	https://www.youtube.com/channel/UCm-xb5mPwS2KsTOy8dM1btQ	321 N Market St Benton, AR 72015-3734	Ricky Walters	501-315-8228	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Bentonville, AR	Democrat Gazette	http://www.nwaonline.com	https://twitter.com/nwademgaz	https://www.facebook.com/nwademgaz	https://www.instagram.com/nwademgaz/	http://www.youtube.com/channel/UCW30UMsnqZGIjLyc91DWnSQ	104 SW A St Bentonville, AR 72712-5867	Rusty Turner	479-271-3700	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Berryville, AR	Carroll County Newspapers	http://www.carrollconews.com		https://www.facebook.com/carrollcountynews			PO Box 232 Berryville, AR 72616-0232	Scott Loftis	870-423-6636	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Blytheville, AR	Courier News	http://www.blythevillecourier.com		https://www.facebook.com/pages/Blytheville-Courier-News/79092810339			PO Box 1108 Blytheville, AR 72316-1108	Mark Brasfield	870-763-4461	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Booneville, AR	Booneville Democrat	http://boonevilledemocrat.com	https://twitter.com/BoonevilleDemo	https://www.facebook.com/pages/Booneville-Democrat/181853741828453			PO Box 208 Booneville, AR 72927-0208	Glenn Parrish	479-675-4455	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Brinkley, AR	Central Delta Argus Sun	http://argussunonline.com		https://www.facebook.com/pages/Central-Delta-Argus-Sun/108283809210276			PO Box 711 Brinkley, AR 72021-0711	Katie Jacques	870-734-1056	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Bryant, AR	Bryant Daily	http://www.bryantdaily.com	https://twitter.com/BryantDaily	https://www.facebook.com/bryantdaily			404 White Blossom Cir Bryant, AR 72022-2842	Rob Patrick	501-350-7898	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Cabot, AR	Cabot Star-Herald	http://lonokenews.net/cabot-star-herald	https://twitter.com/cabotstarherald	https://www.facebook.com/cabotstarherald		http://www.youtube.com/user/PulaskiNews	PO Box 428 Cabot, AR 72115-0428	Jeremy Peppas	501-370-8300	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Calico Rock, AR	White River Current	http://www.whiterivercurrent.com					PO Box 570 Calico Rock, AR 72519-0570	Cindy Stewart	870-297-3010	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Camden, AR	Camden News	http://www.camdenarknews.com	https://twitter.com/CamdenArkNews	https://www.facebook.com/CamdenNews			113 Madison Ave NE Camden, AR 71701-3514	Walter Hussman Jr.	870-836-8192	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Carlisle, AR	Carlisle Independent	http://lonokenews.net/carlisle-independent	https://twitter.com/CarlisleIndepen	https://www.facebook.com/pages/Carlisle-Independent/239867962762204			PO Box 428 Carlisle, AR 72115-0428	Jeremy Peppas	501-370-8300	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Charleston, AR	Charleston Express	http://charlestonexpress.com		https://www.facebook.com/pages/Charleston-Express/105935299472731			PO Box 39 Charleston, AR 72933-0039	Paul Gramlich	479-965-7368	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Cherokee Village, AR	Area Wide News	http://www.areawidenews.com		https://www.facebook.com/pages/Areawide-Media/233433420012182			PO Box 248 Cherokee Village, AR 72576-0248	Tammy Curtis	870-895-3207	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Clarksville, AR	Johnson County Graphic	http://www.thegraphic.org					PO Box 289 Clarksville, AR 72830-0289	Ron Wylie	479-754-2005	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Clinton, AR	Van Buren County Democrat	http://www.vanburencountydem.com	https://twitter.com/VBCDemocrat	https://www.facebook.com/pages/Van-Buren-County-Democrat/326134284087056			PO Box 119 Clinton, AR 72031-0119	Byron Tate	501-745-5175	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Conway, AR	Log Cabin Democrat	http://thecabin.net	https://twitter.com/lcdonline	https://www.facebook.com/LogCabinDemocrat	https://www.instagram.com/lcdonline/	http://www.youtube.com/user/LCDOnline	1111 Main St Ste 102 Conway, AR 72032-5449	Cynthia Crabb	501-327-6621	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Crossett, AR	Ashley News Observer	http://www.ashleynewsobserver.com					106 E 2nd Ave Crossett, AR 71635-2902	Tom White	870-364-5186	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	De Queen, AR	De Queen Bee	http://dequeenbee.com		https://www.facebook.com/pages/De-Queen-Bee-Company/263235022698			404 W Dequeen Ave De Queen, AR 71832-2834	Patrick Massey	870-642-2111	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	DeWitt, AR	DeWitt Era-Enterprise	http://dewitt-ee.com		https://www.facebook.com/pages/DeWitt-Era-Enterprise/255231564489429			PO Box 678 DeWitt, AR 72042-0678	Kevin Brown	870-946-3933	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Dover, AR	Dover Times	http://www.atkinschronicle.com		https://www.facebook.com/tacdt			PO Box 547 Dover, AR 72837-0547	Van A. Tyson	479-331-3875	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	El Dorado, AR	El Dorado News-Times	http://www.eldoradonews.com	https://twitter.com/el_newstimes	https://www.facebook.com/ElDoradoNewsTimes		https://www.youtube.com/channel/UCBQ6ycNYdtsb-f3PbETNcBQ	111 N Madison Ave El Dorado, AR 71730-6124	Rick Fahr	870-862-6611	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Eureka Springs, AR	Eureka Springs Independent	http://eurekaspringsindependent.com		https://www.facebook.com/EurekaSpringsIndependent			103 E Van Buren Eureka Springs, AR 72632-3653	Mary Pat Boian	479-253-6101	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Eureka Springs, AR	Lovely County Citizen	http://www.lovelycitizen.com		https://www.facebook.com/lovelycountycitizen			PO Box 679 Eureka Springs, AR 72632-0679	Scott Loftis	479-253-0070	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Fairfield Bay, AR	Fairfield Bay News	http://fairfieldbaynews.com		https://www.facebook.com/fairfieldbaynews			PO Box 1370 Fairfield Bay, AR 72088-1370	Dan Feuer	800-285-9885	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Farmington, AR	Washington Co. Enterprise-Leader	http://wcel.nwaonline.com		https://www.facebook.com/pages/Washington-County-Enterprise-Leader/103777673020222			212 N East Ave Farmington, AR 72701-5225	Rusty Turner	479-442-1700	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Fayetteville, AR	Fayetteville Free Weekly	http://www.freeweekly.com	https://twitter.com/freekly	https://www.facebook.com/freekly		http://www.youtube.com/user/thefreeweekly	PO Box 1607 Fayetteville, AR 72702-1607	Nick Brothers	479-571-6419	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Fayetteville, AR	Northwest Arkansas Democrat Gazette	http://www.nwaonline.com	https://twitter.com/nwademgaz	https://www.facebook.com/nwademgaz	https://www.instagram.com/nwademgaz/	http://www.youtube.com/channel/UCW30UMsnqZGIjLyc91DWnSQ	212 N East Ave Fayetteville, AR 72701-5225	Lisa Thompson	479-442-1700	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Flippin, AR	Mountaineer Echo	http://www.flippinonline.com		https://www.facebook.com/mountaineer.echo			PO Box 1199 Flippin, AR 72634-1199	Jane Estes	870-453-3731	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Forrest City, AR	Times-Herald	http://www.thnews.com		https://www.facebook.com/pages/Forrest-City-Times-Herald/267673259926099	https://www.instagram.com/timesherald_forrestcity/		222 N Izard St Forrest City, AR 72335-3324	Tamara Johnson	870-633-3130	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Fort Smith, AR	Times-Record	http://swtimes.com	https://twitter.com/timesrecord	https://www.facebook.com/SWTimesRecord	https://www.instagram.com/timesrecord/	http://www.youtube.com/user/timesrecord	3600 Wheeler Ave Fort Smith, AR 72901-6621	Judith Hansen	479-785-7700	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Gravette, AR	Westside Eagle Observer	http://www.eagleobserver.com		https://www.facebook.com/WestsideEagleObserver			PO Box 640 Gravette, AR 72736-0640	Randy Moll	479-524-5144	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Greenwood, AR	Greenwood Democrat	http://greenwooddemocrat.com		https://www.facebook.com/pages/Greenwood-Democrat/168595086484905			PO Box 398 Greenwood, AR 72936-0398	Summer Aina	479-996-4494	usnpl.com	2023-05-17 15:42:39.278164
ar	Newspaper	Gurdon, AR	Gurdon Times	http://www.thegurdontimes.com		https://www.facebook.com/gurdontimes			107 E Main St Gurdon, AR 71743-1235	James Leigh	870-353-4482	usnpl.com	2023-05-17 15:42:39.278164
